num_record,material,name,country,denomination,batch,location,issuer,serial_number,part_number,quantity
NBI6543,,Billete,Colombia,2000 PESOS,2014 AGO 01,"Folder: 075/Pos: 019 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,1,1,1
NBI6544,,Billete,Colombia,2000 PESOS,2014 AGO 01,"Folder: 075/Pos: 020 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,2,1,1
NBI6545,,Billete,Colombia,2000 PESOS,2014 AGO 01,"Folder: 075/Pos: 021 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,4,1,1
NBI6546,,Billete,Colombia,2000 PESOS,2014 AGO 01,"Folder: 075/Pos: 022 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,6,1,1
NBI6547,,Billete,Colombia,10000 PESOS,2013 SEP 05,"Folder: 075/Pos: 023 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,1,1,1
NBI6548,,Billete,Colombia,10000 PESOS,2013 SEP 05,"Folder: 075/Pos: 024 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,2,1,1
NBI6549,,Billete,Colombia,10000 PESOS,2013 SEP 05,"Folder: 075/Pos: 025 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,4,1,1
NBI6550,,Billete,Colombia,10000 PESOS,2013 SEP 05,"Folder: 075/Pos: 026 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,6,1,1
NBI6551,,Billete,Colombia,50000 PESOS,2014 AGO 06,"Folder: 075/Pos: 027 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,1,1,1
NBI6552,,Billete,Colombia,50000 PESOS,2014 AGO 06,"Folder: 075/Pos: 028 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,2,1,1
NBI6553,,Billete,Colombia,50000 PESOS,2014 AGO 06,"Folder: 075/Pos: 029 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,4,1,1
NBI6554,,Billete,Colombia,50000 PESOS,2014 AGO 06,"Folder: 075/Pos: 030 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,6,1,1
NBI6555,Papel de Seguridad,Billete,Colombia,2000 PESOS,2015 AGO 19,"Folder: 075/Pos: 031 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,1,1,1
NBI6556,Papel de Seguridad,Billete,Colombia,2000 PESOS,2015 AGO 19,"Folder: 075/Pos: 032 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,2,1,1
NBI6557,Papel de Seguridad,Billete,Colombia,2000 PESOS,2015 AGO 19,"Folder: 075/Pos: 033 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,4,1,1
NBI6558,Papel de Seguridad,Billete,Colombia,2000 PESOS,2015 AGO 19,"Folder: 075/Pos: 034 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,6,1,1
NBI6559,,Billete,Colombia,5000 PESOS,2015 AGO 19,"Folder: 075/Pos: 035 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,1,1,1
NBI6560,,Billete,Colombia,5000 PESOS,2015 AGO 19,"Folder: 075/Pos: 036 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,2,1,1
NBI6561,,Billete,Colombia,5000 PESOS,2015 AGO 19,"Folder: 075/Pos: 037 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,4,1,1
NBI6562,,Billete,Colombia,5000 PESOS,2015 AGO 19,"Folder: 075/Pos: 038 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,6,1,1
NBI6563,,Billete,Colombia,10000 PESOS,2015 AGO 19,"Folder: 075/Pos: 039 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,1,1,1
NBI6564,,Billete,Colombia,10000 PESOS,2015 AGO 19,"Folder: 075/Pos: 040 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,2,1,1
NBI6565,,Billete,Colombia,10000 PESOS,2015 AGO 19,"Folder: 075/Pos: 041 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,4,1,1
NBI6566,,Billete,Colombia,10000 PESOS,2015 AGO 19,"Folder: 075/Pos: 042 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,6,1,1
NBI6567,Papel,Billete,Colombia,20000 PESOS,2015 AGO 19,"Folder: 075/Pos: 043 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,1,1,1
NBI6568,Papel,Billete,Colombia,20000 PESOS,2015 AGO 19,"Folder: 075/Pos: 044 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,2,1,1
NBI6569,Papel,Billete,Colombia,20000 PESOS,2015 AGO 19,"Folder: 075/Pos: 045 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,4,1,1
NBI6570,Papel,Billete,Colombia,20000 PESOS,2015 AGO 19,"Folder: 075/Pos: 046 (Museo de Arte, Reserva numismatica, Modulo: 11, Folder: 075)",,6,1,1
NEB0001,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Gaveta 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 01)",,,1,
NEB0002,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Gaveta 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 01)",,,1,
NEB0003,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 01)",,,1,
NEB0004,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 01)",,,1,
NEB0005,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 01)",,,1,
NEB0006,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 06 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 01)",,,1,
NEB0007,NIQUEL CROMADO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 02/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 02)",,,1,
NEB0008,NIQUEL CROMADO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 02/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 02)",,,1,
NEB0009,NIQUEL CROMADO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 02/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 02)",,,1,
NEB0010,NIQUEL CROMADO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 02/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 02)",,,1,
NEB0011,NIQUEL CROMADO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 02/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 02)",,,1,
NEB0012,NIQUEL CROMADO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 02/Pos: 06 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 02)",,,1,
NEB0013,NIQUEL CROMADO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 03/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 03)",,,1,
NEB0014,NIQUEL CROMADO,ELEMENTOS ELABORACION BILLETES,COLOMBIA,2 PESOS,,"Gaveta 03/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 03)",,,1,
NEB0015,NIQUEL CROMADO,ELEMENTOS ELABORACION BILLETES,COLOMBIA,50 PESOS,,"Gaveta 03/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 03)",,,1,
NEB0016,NIQUEL CROMADO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 03/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 03)",,,1,
NEB0017,NIQUEL CROMADO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Gaveta 03/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 03)",,,1,
NEB0018,NIQUEL CROMADO,ELEMENTOS ELABORACION BILLETES,COLOMBIA,1 PESO,,"Gaveta 03/Pos: 06 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 03)",,,1,
NEB0019,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 04/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 04)",,,1,
NEB0020,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 04/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 04)",,,1,
NEB0021,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 04/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 04)",,,1,
NEB0022,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 04/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 04)",,,1,
NEB0023,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 04/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 04)",,,1,
NEB0024,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 04/Pos: 06 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 04)",,,1,
NEB0025,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 05/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 05)",,,1,
NEB0026,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 05/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 05)",,,1,
NEB0027,COBRE - ACERO- NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 05/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 05)",,,1,
NEB0028,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 05/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 05)",,,1,
NEB0029,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 05/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 05)",,,1,
NEB0030,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 05/Pos: 06 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 05)",,,1,
NEB0031,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 06/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 06)",,,1,
NEB0032,COBRE - ACERO - NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 06/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 06)",,,1,
NEB0033,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 06/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 06)",,,1,
NEB0034,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 06/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 06)",,,1,
NEB0035,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 06/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 06)",,,1,
NEB0036,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 06/Pos: 06 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 06)",,,1,
NEB0037,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 07/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 07)",,,1,
NEB0038,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 07/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 07)",,,1,
NEB0039,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 07/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 07)",,,1,
NEB0040,COBRE,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Gaveta 07/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 07)",,,1,
NEB0041,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 07/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 07)",,,1,
NEB0042,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 07/Pos: 06 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 07)",,,1,
NEB0043,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 08/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 08)",,,1,
NEB0044,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 08/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 08)",,,1,
NEB0045,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 08/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 08)",,,1,
NEB0046,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 08/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 08)",,,1,
NEB0047,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 08/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 08)",,,1,
NEB0048,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Gaveta 08/Pos: 06 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 08)",,,1,
NEB0049,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 09/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 09)",,,1,
NEB0050,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 09/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 09)",,,1,
NEB0051,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 09/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 09)",,,1,
NEB0052,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Gaveta 09/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 09)",,,1,
NEB0053,NIQUEL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Gaveta 09/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 08, Gaveta 09)",,,1,
NEB0054,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0055,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0056,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0057,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0058,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0059,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0060,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0061,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0062,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0063,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0064,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0065,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0066,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0067,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0068,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Caja: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0069,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0070,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0071,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0072,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0073,CRISTAL,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 01)",,,1,
NEB0074,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 02/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0075,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,1 PESO,,"Caja: 02/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0076,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Caja: 02/Pos: 03 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0077,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Caja: 02/Pos: 04 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0078,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 02/Pos: 05 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0079,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Caja: 02/Pos: 06 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0080,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Caja: 02/Pos: 07 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0081,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,10 PESOS,,"Caja: 02/Pos: 08 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0082,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 02/Pos: 09 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0083,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,20 PESOS,,"Caja: 02/Pos: 10 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0084,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Caja: 02/Pos: 11 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0085,ACERO,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,50 PESOS,,"Caja: 02/Pos: 12 (Museo de Arte, Reserva Numismatica, Modulo: 02, Caja: 02)",,,1,
NEB0086,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0087,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0088,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0089,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0090,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0091,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0092,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0093,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0094,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,2 PESOS,,"Gaveta 01/Pos: 01 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0095,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0096,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0097,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0098,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0099,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0100,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
NEB0101,ACETATO EMULSIONADO CON ALUROS DE PLATA FOTOSENSIBLES,ELEMENTOS ELABORACION DE BILLETES,COLOMBIA,5 PESOS,,"Gaveta 01/Pos: 02 (Museo de Arte, Reserva Numismatica, Modulo: 10, Gaveta 01)",,,1,
